"","neuronBYo","AveExpr","F","P.Value","adj.P.Val"
"Gramd2",1.51180298283076,0.538017769130924,29.6040894597443,7.70290424514965e-06,0.000184960764045499
"Sms",2.60398240687299,1.80771594730944,29.6012551886143,7.70844028612529e-06,0.000184960764045499
"Gm16853",2.43438869501441,0.929301139235459,29.5148377949692,7.87929820569603e-06,0.000188855595021249
"Ctrb1",1.43446160266714,0.369213488830795,29.4949349727954,7.91922059088817e-06,0.00018946921184751
"Zim1",2.54570016097948,0.602522193397155,29.4935395213028,7.92202779726742e-06,0.00018946921184751
"4930471C04Rik",1.14650235559314,0.177357601111682,29.4627381277514,7.98426270256627e-06,0.000190751451154291
"Sh2d4b",1.41130364959983,0.550220896710591,29.4499397291742,8.01027601480583e-06,0.000191166490049136
"Cxadr",4.2181705144868,1.3604448088858,29.4398769304734,8.03079286122705e-06,0.000191449601798412
"Fxyd7",2.90648161559734,1.30412943199061,29.4350629084794,8.04062798133921e-06,0.000191477731788124
"Dclk3",0.933409339579783,0.238743443397385,29.4175349350734,8.0765470732971e-06,0.000192126291293067
"Sobp",1.87078934350216,0.864623930202545,29.3616058193592,8.19231357013615e-06,0.000194462689032432
"Arid1b",1.75950090087424,1.57403673367796,29.3615912325432,8.19234399395318e-06,0.000194462689032432
"Gm44718",2.46728492786879,0.465407478818967,29.272906456076,8.37957141747712e-06,0.000198693738980543
"Ube2n",2.13467512026522,4.05147375613903,29.265557655071,8.39529027226984e-06,0.000198853326224225
"Trpc3",1.80479720286762,0.579683261217235,29.2409908593088,8.44806762281645e-06,0.000199889411785635
"Jade3",1.21445905073599,0.736007429596104,29.2051461117254,8.5257123377114e-06,0.000201511040648707
"St7",1.88362253533646,0.953644832718528,29.1295089944514,8.69207316738021e-06,0.000205223836373482
"Stmn3",4.34529403131714,3.06930197663356,29.0985836324247,8.76109101175609e-06,0.000206632853361493
"Ccdc65",1.46608804295122,0.495230379176198,29.0810380000909,8.80050944473097e-06,0.000207341502072187
"Gm17023",1.81933182041072,0.872579272464243,29.0300705380934,8.91609572913117e-06,0.000209829381630309
"Gnaq",1.91532967315437,2.14241447913517,29.0261405507744,8.92507562781361e-06,0.000209829381630309
"Lsm11",2.32761286324076,2.71059021743182,29.0133139939619,8.95445139810107e-06,0.00021029652683672
"Mroh7",2.37723247536419,0.424048874753716,29.0074838802381,8.96783793091739e-06,0.000210387570037842
"Gm24993",4.54538905682117,0.940791972760474,28.9985582348736,8.98837367665484e-06,0.000210431097726787
"Syt14",2.05328848304651,0.560562139005097,28.9984091759787,8.98871705247088e-06,0.000210431097726787
"Gm43835",1.7587814137076,0.203069304331144,28.9686916663741,9.05745658828151e-06,0.000211816186154917
"Il34",1.36608913678816,0.461442663363749,28.9335631462608,9.1394394972149e-06,0.000213401383584837
"Angpt1",1.81933316619641,0.447605569678452,28.931391647386,9.1445333652048e-06,0.000213401383584837
"Pak7",1.3177003327113,0.3602257219704,28.91074005949,9.19312984458479e-06,0.000214309390465489
"Syt3",3.31176929694619,1.34528446740647,28.8916484448354,9.23830165540942e-06,0.000215056673942869
"1700001L05Rik",1.69536928043353,0.798729201370051,28.8889827960893,9.24462762372499e-06,0.000215056673942869
"Ccdc6",2.51178473882948,1.5416486119973,28.8845792616372,9.25508801365999e-06,0.00021507385727542
"Gm43690",3.6974015787285,2.16301714822138,28.8780468571646,9.27062880137027e-06,0.000215208941209564
"E130006D01Rik",1.02014292761084,0.224551809711265,28.8371148585545,9.36864597752981e-06,0.000217256346919174
"Grip1",1.88624678031435,0.396998321713959,28.7988490152299,9.46128341639133e-06,0.000219174840859503
"Gm996",1.01727054652277,0.278774876599535,28.7868914125196,9.49043235705076e-06,0.000219620120329533
"Gm27253",1.08776290514492,0.304176581830563,28.7732790398136,9.52373227615196e-06,0.000220160427529059
"Pdzd4",3.14120589381617,1.52796590643423,28.7140140166158,9.67017815373055e-06,0.000223312475255721
"Zfp667",2.88383700038404,1.59974215157478,28.6829845110322,9.74781384304648e-06,0.000224870579405336
"Plekhg4",2.00283409966691,0.559882679086315,28.6745775022947,9.76896293408317e-06,0.000225123715615335
"Draxin",3.60920979836807,1.06625796748642,28.6647310361519,9.79379572726069e-06,0.000225461126820175
"Oscar",1.96920202589228,0.553415602986292,28.6555533262564,9.81700282583892e-06,0.000225760450640368
"Scn4b",1.32683732742969,0.404394001833337,28.5785992265167,1.00139260438074e-05,0.000230049933403064
"Cdh7",1.22247152289537,0.403871349395277,28.5372843661907,1.01213920241693e-05,0.00023227754745923
"Fbxo41",2.93737654011201,1.13250342897003,28.5265275600846,1.01495743426884e-05,0.000232624241084425
"Gm44813",1.45701763354042,0.222913987476834,28.5213734512382,1.01631076468296e-05,0.000232624241084425
"Gm15721",1.27022133098901,0.28927741291308,28.5194952256374,1.01680441679988e-05,0.000232624241084425
"Slc8a3",2.20952768376584,0.617241936217681,28.5136010052428,1.01835525769278e-05,0.000232738361218362
"Gm15379",2.5759786760898,0.485815672538685,28.4925699882751,1.02390946129565e-05,0.000233766243676405
"Zdhhc22",4.8680137984395,1.3198675622076,28.4778881767054,1.02780610086383e-05,0.000234311411613128
"Bcl7c",1.85480704631667,2.22372443700089,28.4755971352276,1.02841558864687e-05,0.000234311411613128
"Spock3",1.17120705645456,0.266776644198234,28.4710080397594,1.02963759482817e-05,0.000234348482617116
"E530001F21Rik",2.40266654336675,0.491710320341464,28.440358316742,1.03783915121629e-05,0.000235972410507277
"Hdx",1.09931340421931,0.341340251813066,28.410144512214,1.04599260998036e-05,0.000237582079164225
"4931440P22Rik",1.50458235876853,0.977196879526683,28.3742001904566,1.05578199569673e-05,0.000239559641956911
"Jph4",4.47524719552536,2.2234847979189,28.3622720483008,1.05905226564983e-05,0.000239867763516821
"Cpeb3",1.79975753526934,0.919613677969382,28.3613393530547,1.05930843446157e-05,0.000239867763516821
"Fam43b",2.72420712484827,0.735763053047269,28.3297998959145,1.06801008562906e-05,0.000241471756705771
"Gm15918",1.50566675860692,0.465374816515297,28.3277618275406,1.06857501159404e-05,0.000241471756705771
"Lrrc71",1.58510047645471,0.599152776469232,28.2986161883039,1.07668892774555e-05,0.000243057032127703
"Wdr31",1.65081443128897,0.947579237492077,28.2476228529387,1.09104429479749e-05,0.000245968132335536
"Hsd17b11",-2.15045491369468,3.96741679987867,28.2449298286389,1.09180809995704e-05,0.000245968132335536
"Fam221a",1.08917511149652,0.469906902760293,28.1665543802178,1.11429011263169e-05,0.000250777621177526
"Plch2",2.81883441945049,0.687637609885172,28.1373169150271,1.12280349092321e-05,0.000252373634966013
"Cabp1",1.83489734345087,1.03136810413355,28.1343773129857,1.12366329359274e-05,0.000252373634966013
"Zfp618",1.32429186925889,0.362279988034206,28.109461489749,1.13097930517258e-05,0.000253759180206218
"Prrc2b",2.52749751911325,2.62188157046894,28.0895604241963,1.13685950194032e-05,0.000254820088768245
"Pcnx2",1.40393980162258,0.440497880180536,28.0752120722492,1.14111935064219e-05,0.000255516026257665
"Stau2",1.59564740493444,0.855049416659682,28.0588277074176,1.14600459263438e-05,0.000256350450989387
"Odf4",1.15515445467133,0.242348705468363,28.0507376152657,1.14842503430419e-05,0.000256632394281935
"Gm12281",1.57906689159365,0.273168806645941,27.9886850872892,1.16717343119347e-05,0.000260558807449981
"Sds",2.64620756294045,0.813086825883652,27.9786895167627,1.17022401501634e-05,0.000260976470606921
"4931428F04Rik",2.91991651571888,2.02607000518265,27.9549361597496,1.17750771562769e-05,0.000262103960076323
"Zfp57",3.93621382809835,2.29032229236527,27.95447626013,1.17764921717608e-05,0.000262103960076323
"Olfr317",1.09626177544661,0.130397377212215,27.9463283486534,1.18015918345563e-05,0.000262398609201898
"Reps2",1.46461789648694,0.525951494101114,27.9201093214391,1.18827493951737e-05,0.000263937816133965
"Tnpo2",1.68578010676904,2.85597211404364,27.9036293687531,1.19340668662722e-05,0.000264610882753656
"Ccdc177",3.36196013347017,0.877172636089056,27.902698268115,1.19369733303869e-05,0.000264610882753656
"Grem1",1.13510555789529,0.278608370479411,27.7750528861476,1.23426943430062e-05,0.000273330757708034
"Gm10775",2.1836462090978,0.510199898737931,27.7366114376997,1.24677568241801e-05,0.000275824184221336
"Ube2ql1",2.94572767530754,1.3587514204699,27.7275393745328,1.24974687890397e-05,0.000276205296723202
"Zc2hc1a",2.21441231556403,1.34717480514627,27.7145469068141,1.25401527100335e-05,0.00027687205429548
"Camsap3",3.46545210499988,1.12576234070862,27.6818046000438,1.26484148718219e-05,0.000278983930418062
"Isoc1",3.04409450670746,3.94979882983405,27.6455129021468,1.27695845126275e-05,0.000281376014116393
"Gm10805",2.51953297778312,0.563756737567599,27.6278608390833,1.28289698104876e-05,0.000282403282703898
"Caly",4.14412099386088,1.43083777167718,27.5986357451506,1.29279408110111e-05,0.000284066289262434
"Gm17366",4.31218724086612,1.31958534044977,27.5979722471624,1.29301972285527e-05,0.000284066289262434
"Gm48485",1.0519387747536,0.235746549709333,27.5716118394653,1.30201857880614e-05,0.000285579159559667
"Plcxd2",1.38975462096339,0.493585209989052,27.5702427592562,1.30248778192697e-05,0.000285579159559667
"Ankrd34b",2.41966204155341,0.572969537120496,27.5057550880728,1.32479520006457e-05,0.000290182615950776
"Snca",2.48425387447728,1.07423204704714,27.4869304244997,1.33138392093216e-05,0.000291337353934542
"Tmem57",2.23100192993042,2.8649852221471,27.4460678390111,1.34580717067955e-05,0.000294202490483633
"Tmem229b-ps",1.56476763431706,0.362094380118246,27.4061347578071,1.36006421536519e-05,0.000297025672621166
"Tmem240",2.42910691955604,1.57953324982782,27.3927778376241,1.36486900132333e-05,0.000297781034677279
"Zfp575",3.15637068358521,1.36369351884074,27.3826621751821,1.36851993715911e-05,0.000298283414480503
"Satb2",1.11678044081577,0.308906101478894,27.3316810854164,1.38707995796139e-05,0.000302031199901376
"Tusc3",1.91508482316999,1.69317171343628,27.3252454529705,1.38944200207079e-05,0.000302248037480944
"Lancl2",2.40202331538809,1.18945517561338,27.2974449508745,1.39969514807361e-05,0.00030417932967419
"Mir1969",1.53980374610661,0.178520923563868,27.2727317548203,1.40887774968183e-05,0.000305874410757716
"Gm42530",1.23327684008111,0.170945392314807,27.2406128007103,1.42090867719397e-05,0.00030818394770159
"Arl13b",2.38611171608812,2.12772435948315,27.1949930311957,1.43818627499028e-05,0.000311625807655337
"Gm4889",2.34418615223656,0.427904043602555,27.1894835370762,1.44028807681365e-05,0.000311775862263683
"Zcchc12",5.99378432957748,2.39611616858927,27.1749943538024,1.44583124292273e-05,0.000312669839561872
"Map6",3.19051013345909,1.41078227501185,27.1532309688096,1.45420032394001e-05,0.000314172595376219
"Nkpd1",1.32386248935166,0.300122211694418,27.1170703613755,1.46822084325152e-05,0.000316681887930734
"Tbc1d4",1.80766218746975,0.973225520215148,27.1158977329485,1.46867792350464e-05,0.000316681887930734
"Gm5741",3.84498425785763,1.03867048386793,27.1012019859083,1.4744191452847e-05,0.000317610270215515
"Osbpl5",2.35750001240747,0.98051461643535,27.0859633988419,1.4803978485802e-05,0.000318587953347663
"Btbd8",2.39409583905852,0.994393691687535,27.0626138000243,1.48960928439125e-05,0.000320258758003767
"Tert",1.88581819410978,0.610019967242098,27.0303364454041,1.50244400579664e-05,0.000322704550876107
"Cebpg",2.13322798411876,5.31622808523506,27.0266143053459,1.50393167614073e-05,0.000322710770817277
"Epb41l4a",2.26792428056881,0.553582385422321,27.0033789736668,1.51325416584313e-05,0.00032439653014484
"Myl6b",2.71980218973708,2.02964473227437,26.9908503024539,1.51830660749055e-05,0.000325164540924622
"Slc35f3",1.22067847012791,0.301588247985058,26.9563994770084,1.53229303564163e-05,0.000327842541852029
"4732496C06Rik",3.52086923798685,2.25096670678828,26.9051659369056,1.55334891237367e-05,0.000332026453994616
"Sarm1",3.56471304870956,1.59222164195805,26.8867936499468,1.56097488063408e-05,0.000333334433245827
"B4galnt4",4.53837587359104,1.64140552728167,26.8697408570413,1.56808906497062e-05,0.00033453070766003
"Cdr1",5.38369330453675,1.6205395409191,26.8248198467659,1.58699633008143e-05,0.000338238148462345
"Cd200",4.32179994635456,2.01632199012354,26.8084508407616,1.59394666019573e-05,0.000339392511679597
"Prkacb",2.24270520015897,3.38448932393809,26.7905193582246,1.60159788165392e-05,0.000340693749382978
"Osbpl3",1.1287579398898,0.670358169650475,26.7317524884549,1.62695036657565e-05,0.000345754303167657
"Sh3bgr",0.874676036639307,0.280484555509338,26.7089936260392,1.63688395828728e-05,0.000347531514483583
"Kif5c",3.60224409232516,1.41264568949828,26.6733556119363,1.65256974420246e-05,0.000350525411802407
"Lpgat1",2.11904605272546,2.51516013202521,26.6646733829617,1.65641551067458e-05,0.000351004600983273
"Pdcd7",1.76690507092612,3.51414372085913,26.6447660879759,1.66526964189602e-05,0.000352543160647518
"Ube3a",2.43648616016608,2.2355710483881,26.6108231663987,1.68048355983295e-05,0.000355423879485511
"Adgra1",2.78759996965117,0.822620848759295,26.5502053849671,1.70802552478527e-05,0.000360903998899948
"Gm12493",1.0646595627966,0.220208942395241,26.5098818437657,1.72661440807093e-05,0.000364483688451844
"Gm26876",1.72707788000278,0.900978196257744,26.4853327075341,1.73803748963396e-05,0.000366545313471611
"Atp2b3",2.67846785174678,0.611640193683812,26.4419083319696,1.75844233368826e-05,0.000370495426173194
"Ralgps2",2.33528388404005,1.58126603880004,26.4100990232947,1.77355219158186e-05,0.000373323455131927
"Gng2-ps1",3.97192769306403,1.29616950559483,26.3700865255566,1.79275657289465e-05,0.000377007164088862
"Sdsl",2.74887092536111,0.944207758859813,26.291501636772,1.83112594172577e-05,0.000384710343863239
"Dynlt1a",1.97282745077473,1.14701427467279,26.1827095431199,1.88570352148238e-05,0.000395800939333535
"Nanos1",4.72181258188407,3.16002418937555,26.1473597130248,1.90381066567934e-05,0.000399222780633403
"Frmd3",1.16285446201434,0.286468385111083,26.1217503733743,1.91704483379346e-05,0.000401617261913
"Gm37744",1.31360765617874,0.301910025048319,26.1090194009276,1.92366049486238e-05,0.000402621959582218
"Ydjc",3.70983274551528,3.57479947455758,26.0882833574343,1.93448844092402e-05,0.000404505555562968
"F730043M19Rik",1.13502093654135,0.340724966361986,26.0384271728059,1.96079060231979e-05,0.000409618229415682
"Gm25186",2.90659759770703,0.313413812729896,26.0278172601959,1.96643728627979e-05,0.000410410302682714
"Six3",1.34700655930029,0.214188277224185,26.0107940548493,1.97553362588413e-05,0.000411920173472522
"Cit",1.9772885521739,0.764933882676679,25.991681783715,1.98580002721779e-05,0.000413670941639728
"Prkcg",2.76751447135564,1.44767405579951,25.9621488320873,2.00177664591282e-05,0.000416606817850699
"Gm13547",1.71568394912961,0.685825298965843,25.9562846466443,2.0049653930811e-05,0.000416755069718151
"Asxl3",1.40023103798243,0.389804026080792,25.9539129143004,2.00625660737617e-05,0.000416755069718151
"Nnmt",1.23014898634813,0.332108443707086,25.9486304277924,2.00913569363589e-05,0.000416961622423141
"Gnal",2.01498709274611,1.05706157128893,25.9353895447178,2.01637178316713e-05,0.000418071161752637
"Snap91",3.42291414745294,1.24047878921924,25.9214647656984,2.02401176383993e-05,0.000419262286998416
"Adam21",1.45282701165888,0.432020015796521,25.917571381166,2.02615345752005e-05,0.000419313310951506
"Parp6",2.1207148485259,3.02165084113843,25.8683230164026,2.05345495220086e-05,0.00042456620474336
"Foxo3",2.14721708540887,2.68289570370536,25.824390312998,2.07814253675215e-05,0.000429269349585134
"9230110C19Rik",1.87394695123955,0.636153423586854,25.7962294442757,2.09413446876188e-05,0.000432169187056149
"Gm14827",2.03984723377944,0.562349936774638,25.7918550706732,2.09663039176066e-05,0.000432218464421141
"Eml5",3.09561050865695,1.13333190297196,25.7889658592294,2.09828066170187e-05,0.000432218464421141
"Traf3ip1",2.47899846803154,1.39447716631283,25.7737052390551,2.10702040558616e-05,0.000433614999374722
"Pnck",4.33033070881999,2.48298108883689,25.7005387193868,2.14946824339777e-05,0.000441889244481251
"Gm11100",1.17557554687604,0.336999577128988,25.6975501782521,2.15122142705016e-05,0.000441889244481251
"Magi2",1.19688520092036,0.350270777215161,25.6434099856887,2.18324880164362e-05,0.0004480520708605
"Mn1",2.48462206042439,0.843853532099795,25.5665489583483,2.22959786577339e-05,0.000457139884935168
"Arr3",1.1401350679299,0.305447017956845,25.5511241234682,2.23902586178085e-05,0.000458647862409054
"2610002M06Rik",2.27492313493519,2.08198526008209,25.5448176920631,2.24289278962743e-05,0.000459014960082587
"Rpgr",1.80111936948148,0.590636738068002,25.4740063682515,2.28680716185933e-05,0.0004675696380944
"Spats2l",1.7365142012325,0.519164915500841,25.4596242940611,2.29583844931914e-05,0.000468175475082936
"Gad1-ps",4.76190425302114,2.62631779549199,25.4586408620749,2.2964573947558e-05,0.000468175475082936
"Mesp2",2.13349036499042,0.543420446795403,25.4526189498964,2.30025132608356e-05,0.000468175475082936
"Pde4a",1.98041120182117,1.71366764253146,25.4525323942256,2.30030590693054e-05,0.000468175475082936
"Capn12",1.07513309263888,0.30062968436558,25.4524602433091,2.30035140539326e-05,0.000468175475082936
"Gm11223",3.87789811549039,5.08167652820686,25.4080239073489,2.32855711519693e-05,0.000473480414149831
"Ndufb2",2.13514435805353,4.01847376195359,25.4013936138735,2.3327973416075e-05,0.000473907030196353
"Cbx7",2.1600097782296,1.47311270894747,25.3720297347689,2.35167596832644e-05,0.000477303921534731
"Diras2",3.52535523379768,1.89519503639763,25.3441475928406,2.36975360020418e-05,0.000480164928069188
"Gm8099",2.73191161270363,2.89739010482546,25.3435955672958,2.37011301112667e-05,0.000480164928069188
"Gm15328",2.38483755514422,0.567601717938968,25.3164232862635,2.38787667442398e-05,0.000483321094860766
"Tfeb",-2.37712600551791,2.93030416260259,25.3038444940402,2.39614823646331e-05,0.000484551987525392
"Zfp821",2.18307552047815,2.80001765715555,25.2992896880311,2.39915095549386e-05,0.000484716133227312
"Gm11729",1.20020815757122,0.130619898265074,25.2896310788776,2.40553166901689e-05,0.000485561834978656
