"","Gene","modulesA1"
"21833","AC104212.2","green"
"21834","BNC2","magenta"
"21835","Z82190.2","blue"
"21836","FANCM","yellow"
"21837","NR2C2","brown"
"21838","AL132642.2","grey60"
"21839","DPY19L2P3","blue"
"21840","TM9SF2","red"
"21841","UBA6-AS1","blue"
"21842","C5orf42","tan"
"21843","AC108866.1","lightyellow"
"21844","MED13L","brown"
"21845","VIRMA","turquoise"
"21846","AC119396.1","greenyellow"
"21847","CNTN6","brown"
"21848","SND1","turquoise"
"21849","FANCI","purple"
"21850","CASD1","brown"
"21851","AL354696.2","lightyellow"
"21852","BORCS5","turquoise"
"21853","NEDD4","greenyellow"
"21854","VGLL4","turquoise"
"21855","CEP170","brown"
"21856","INTS6","tan"
"21857","FSIP2","darkgreen"
"21858","ACPP","red"
"21859","WWP1","turquoise"
"21860","ESCO1","turquoise"
"21861","MAGI1","darkgreen"
"21862","STRN3","brown"
"21863","EXT2","tan"
"21864","C5","black"
"21865","AC118549.1","brown"
"21866","FAM13A","lightcyan"
"21867","AC007679.1","purple"
"21868","CNTNAP2","blue"
"21869","AC087280.2","salmon"
"21870","LEPROTL1","blue"
"21871","FRMD6","lightyellow"
"21872","DNAH12","yellow"
"21873","LRCH3","cyan"
"21874","RSU1","salmon"
"21875","MIATNB","magenta"
"21876","GPR176","brown"
"21877","PACSIN2","tan"
"21878","PKD2L2","red"
"21879","AL139260.1","pink"
"21880","CDCP1","green"
"21881","C21orf62-AS1","magenta"
"21882","ST7L","magenta"
"21883","ASH1L","turquoise"
"21884","LRRC41","midnightblue"
"21885","ATG4A","green"
"21886","C11orf49","magenta"
"21887","RALGAPA1","lightcyan"
"21888","DNAJC9","blue"
"21889","KAT6A","turquoise"
"21890","ANKRD13C","turquoise"
"21891","SMAD2","turquoise"
"21892","OXSR1","tan"
"21893","DOCK2","red"
"21894","GRK7","midnightblue"
"21895","KIR3DX1","yellow"
"21896","SLC9A9","magenta"
"21897","JADE3","red"
"21898","FGF23","purple"
"21899","SNX24","magenta"
"21900","AC005280.1","purple"
"21901","GINS1","blue"
"21902","STAC","salmon"
"21903","ZFP30","turquoise"
"21904","CMAHP","lightgreen"
"21905","SYT9","magenta"
"21906","TFG","turquoise"
"21907","SRFBP1","brown"
"21908","AL596218.1","magenta"
"21909","FSD2","purple"
"21910","KIF27","yellow"
"21911","TMEM131L","blue"
"21912","GGTA1P","blue"
"21913","IMMP2L","magenta"
"21914","SIMC1","pink"
"21915","AC025287.1","yellow"
"21916","LINC01234","greenyellow"
"21917","AC233296.1","lightyellow"
"21918","NALCN","brown"
"21919","RNF219-AS1","lightcyan"
"21920","ZNF728","brown"
"21921","RASA1","magenta"
"21922","EPC2","turquoise"
"21923","LAMA3","red"
"21924","AC009690.3","blue"
"21925","TMSB15B","blue"
"21926","SNX14","red"
"21927","NUP37","yellow"
"21928","ORC4","turquoise"
"21929","ANKRD44","red"
"21930","MTNR1B","yellow"
"21931","TEX22","orange"
"21932","SMIM36","greenyellow"
"21933","TRIM16","magenta"
"21934","C21orf59","lightgreen"
"21935","PGGT1B","black"
"21936","MAP3K4","turquoise"
"21937","AC068196.1","orange"
"21938","SOX5","lightcyan"
"21939","CYB5R4","purple"
"21940","ANKRD17","turquoise"
"21941","GABRG3","blue"
"21942","PRMT9","brown"
"21943","COX10-AS1","salmon"
"21944","DTWD2","lightyellow"
"21945","TAS1R1","royalblue"
"21946","PMS1","magenta"
"21947","TRIO","turquoise"
"21948","RIC1","turquoise"
"21949","NCOA3","lightgreen"
"21950","KIF24","yellow"
"21951","NXPE4","magenta"
"21952","ALG13","green"
"21953","HAUS8","red"
"21954","KPNA3","black"
"21955","THOC2","turquoise"
"21956","AL590426.1","purple"
"21957","LINC01606","salmon"
"21958","MMEL1","greenyellow"
"21959","PRKCI","green"
"21960","AL035530.2","magenta"
"21961","ATF2","green"
"21962","CACNB4","blue"
"21963","PCTP","salmon"
"21964","CLNS1A","turquoise"
"21965","SLC35D2","magenta"
"21966","AC114763.1","magenta"
"21967","SHROOM3","blue"
"21968","ZNF559-ZNF177","magenta"
"21969","PHLPP2","greenyellow"
"21970","AC083798.2","red"
"21971","UBE3D","magenta"
"21972","GTF2F2","purple"
"21973","MTUS2","blue"
"21974","DENND5B","turquoise"
"21975","MPP7","blue"
"21976","KLHL28","green"
"21977","GATAD2B","turquoise"
"21978","SOS2","black"
"21979","CLINT1","greenyellow"
"21980","CHCHD6","magenta"
"21981","RTTN","lightyellow"
"21982","FAM184B","turquoise"
"21983","CYSLTR1","skyblue"
"21984","TEX15","yellow"
"21985","IBTK","tan"
"21986","MCPH1-AS1","magenta"
"21987","ZNF674","red"
"21988","SPATS2","magenta"
"21989","PCNX2","brown"
"21990","VPS8","brown"
"21991","FBXO16","yellow"
"21992","PRR16","brown"
"21993","STAM","turquoise"
"21994","AUH","turquoise"
"21995","QTRT2","red"
"21996","SEC22C","yellow"
"21997","FBXO25","turquoise"
"21998","GPC6","blue"
"21999","TMEM192","red"
"22000","TMEM71","green"
"22001","TLK1","turquoise"
"22002","USP3","magenta"
"22003","CCDC18","green"
"22004","RAB3C","lightcyan"
"22005","ZC3HC1","greenyellow"
"22006","TULP4","yellow"
"22007","PLA2G4D","salmon"
"22008","LINC01515","yellow"
"22009","KIF23","darkred"
"22010","AL138889.1","skyblue"
"22011","KNTC1","blue"
"22012","ZGRF1","turquoise"
"22013","SENP8","greenyellow"
"22014","TDP1","blue"
"22015","DHRSX","magenta"
"22016","CSMD2","purple"
"22017","STX16-NPEPL1","lightyellow"
"22018","TPD52","magenta"
"22019","USP39","red"
"22020","TAF1B","grey60"
"22021","INTS8","yellow"
"22022","ARFIP1","black"
"22023","CEP85L","lightcyan"
"22024","LUZP2","salmon"
"22025","PEAK1","red"
"22026","B3GALNT2","turquoise"
"22027","ZFAND3","lightcyan"
"22028","GALNT1","tan"
"22029","GUSBP2","grey60"
"22030","SAMD12","darkgreen"
"22031","GRIK4","green"
"22032","OXNAD1","blue"
"22033","AL591501.1","blue"
"22034","CCR4","royalblue"
"22035","AL591499.1","royalblue"
"22036","LCTL","royalblue"
"22037","NELL1","blue"
"22038","AC097374.1","royalblue"
"22039","AC022075.3","purple"
"22040","TCF20","red"
"22041","EXOC5","turquoise"
"22042","AP005329.2","green"
"22043","AP002433.1","purple"
"22044","RAB28","black"
"22045","LRRC69","purple"
"22046","C10orf143","red"
"22047","AL133417.1","purple"
"22048","AC097634.3","red"
"22049","SETBP1","brown"
"22050","SRP54-AS1","magenta"
"22051","LCORL","magenta"
"22052","SEMA6D","blue"
"22053","AC034195.1","lightyellow"
"22054","HDAC9","lightcyan"
"22055","KDM4C","brown"
"22056","LMNTD1","yellow"
"22057","CPSF4L","green"
"22058","PAXIP1","brown"
"22059","OR2A25","salmon"
"22060","KMT2C","black"
"22061","CSNK2A1","turquoise"
"22062","SLC37A3","blue"
"22063","KATNA1","yellow"
"22064","BBS9","magenta"
"22065","AC003043.2","darkred"
"22066","ESRRG","lightcyan"
"22067","AC092724.1","royalblue"
"22068","PRKG1","lightcyan"
"22069","MICU1","magenta"
"22070","WARS2","blue"
"22071","WDFY1","red"
"22072","CA3","blue"
"22073","TFB1M","magenta"
"22074","TTC23","magenta"
"22075","AC079089.1","darkturquoise"
"22076","KATNAL2","blue"
"22077","AC010616.2","pink"
"22078","MYO9A","turquoise"
"22079","AL133352.1","brown"
"22080","CA1","blue"
"22081","SRRM5","magenta"
"22082","CDK12","turquoise"
"22083","NECTIN3-AS1","lightyellow"
"22084","STK17A","green"
"22085","TSEN2","green"
"22086","CAMKMT","magenta"
"22087","TBCA","magenta"
"22088","AL161912.4","royalblue"
"22089","GABPB1","purple"
"22090","LYPD6B","orange"
"22091","ABI2","brown"
"22092","NSMCE2","magenta"
"22093","VLDLR-AS1","lightcyan"
"22094","LINC00882","lightcyan"
"22095","SPG11","orange"
"22096","VWC2","brown"
"22097","KPNA1","turquoise"
"22098","FAM120C","black"
"22099","LRGUK","yellow"
"22100","USP15","red"
"22101","KLHL20","red"
"22102","DNAH5","yellow"
"22103","BAZ1A","green"
"22104","GTF2A2","yellow"
"22105","TXNRD3","turquoise"
"22106","SMYD3","lightcyan"
"22107","ANKFY1","royalblue"
"22108","DPY19L1P1","yellow"
"22109","AC063944.1","magenta"
"22110","AC016831.7","purple"
"22111","DCBLD2","red"
"22112","P2RX5-TAX1BP3","purple"
"22113","MAP3K3","turquoise"
"22114","RALGPS1","darkgreen"
"22115","ASCC1","green"
"22116","TBC1D31","darkorange"
"22117","TMEM74","green"
"22118","NDUFAF6","magenta"
"22119","TSN","turquoise"
"22120","LINC01588","purple"
"22121","LEMD3","pink"
"22122","ADAM12","purple"
"22123","VRK1","turquoise"
"22124","GBF1","turquoise"
"22125","RNF216","purple"
"22126","AC004923.1","salmon"
"22127","LMAN1L","brown"
"22128","PSMG2","red"
"22129","SDCCAG8","magenta"
"22130","Z95114.1","royalblue"
"22131","CTAGE5","green"
"22132","AC243829.5","royalblue"
"22133","MYRIP","turquoise"
"22134","TK2","white"
"22135","AGPS","red"
"22136","ANKRD45","yellow"
"22137","PRMT3","black"
"22138","ABCD3","black"
"22139","AC105233.5","magenta"
"22140","TAF1","turquoise"
"22141","RNF128","greenyellow"
"22142","ZNF569","yellow"
"22143","ASXL2","black"
"22144","RHOBTB3","green"
"22145","WAPL","turquoise"
"22146","SGMS1","magenta"
"22147","VPS35L","red"
"22148","MON2","green"
"22149","NRG2","lightcyan"
"22150","SUV39H1","blue"
"22151","AL008638.3","blue"
"22152","UBE3C","turquoise"
"22153","KTN1-AS1","yellow"
"22154","CD2AP","yellow"
"22155","HTRA4","purple"
"22156","ITFG1","magenta"
"22157","SEMA3A","yellow"
"22158","MPHOSPH9","yellow"
"22159","AC104662.2","purple"
"22160","AMBRA1","turquoise"
"22161","L2HGDH","lightcyan"
"22162","PRDM10","turquoise"
"22163","CREB1","brown"
"22164","AC010754.1","yellow"
"22165","PTPRD","turquoise"
"22166","ATXN7","yellow"
"22167","PRKD1","purple"
"22168","PCBD2","yellow"
"22169","GUCY2C","magenta"
"22170","NFATC3","turquoise"
"22171","TTC13","green"
"22172","PARG","turquoise"
"22173","GLIS2","orange"
"22174","TMEM266","brown"
"22175","AL357054.2","blue"
"22176","FGF13","yellow"
"22177","SERGEF","turquoise"
"22178","CDK6","magenta"
"22179","AC092162.2","lightyellow"
"22180","AC073107.1","pink"
"22181","CEP135","green"
"22182","SIAH1","royalblue"
"22183","AL589666.1","magenta"
"22184","TAB3","pink"
"22185","AKR1E2","green"
"22186","UBR3","green"
"22187","LCOR","brown"
"22188","LINC01241","lightyellow"
"22189","FBXL20","turquoise"
"22190","JADRR","royalblue"
"22191","TBCE","greenyellow"
"22192","TBC1D32","lightyellow"
"22193","AL049646.1","lightyellow"
"22194","CNOT6","black"
"22195","MED13","turquoise"
"22196","DROSHA","turquoise"
"22197","NOS1AP","salmon"
"22198","TBCK","lightcyan"
"22199","AP000282.1","lightyellow"
"22200","AC010203.1","green"
"22201","CNNM2","magenta"
"22202","B4GALNT2","green"
"22203","MGMT","magenta"
"22204","WDR41","red"
"22205","AGK","magenta"
"22206","GALNT13","lightyellow"
"22207","NRF1","green"
"22208","ARID1B","lightcyan"
"22209","SH3RF3","magenta"
"22210","HELLPAR","skyblue"
"22211","RSF1","turquoise"
"22212","COG6","blue"
"22213","LINC02366","darkred"
"22214","HOOK3","brown"
"22215","CHEK1","darkred"
"22216","LIN52","turquoise"
"22217","FAM208B","greenyellow"
"22218","PID1","greenyellow"
"22219","AC079341.2","royalblue"
"22220","BX322234.1","green"
"22221","TCF23","grey60"
"22222","TNFRSF10A","lightgreen"
"22223","AC080011.1","royalblue"
"22224","RBM15-AS1","magenta"
"22225","BACH2","magenta"
"22226","NAV1","magenta"
"22227","TRRAP","turquoise"
"22228","RHBDD1","magenta"
"22229","TFP1","darkred"
"22230","FRG1HP","turquoise"
"22231","PRKG2","lightcyan"
"22232","RAB27B","blue"
"22233","PAPPA","darkred"
"22234","CARNMT1","brown"
"22235","GIGYF2","turquoise"
"22236","ANTXR2","green"
"22237","AC092474.1","royalblue"
"22238","GPATCH2L","brown"
"22239","ARID2","brown"
"22240","EYA3","brown"
"22241","AC091946.1","turquoise"
"22242","AC110926.1","royalblue"
"22243","TPTE2P5","pink"
"22244","ZC3H12B","blue"
"22245","AC090643.1","salmon"
"22246","ZC3H14","turquoise"
"22247","GRID1","magenta"
"22248","ARL13B","lightyellow"
"22249","RPS6KC1","magenta"
"22250","MMS22L","darkturquoise"
"22251","METTL25","lightyellow"
"22252","PPARG","darkred"
"22253","PPP4R1L","red"
"22254","EML4","salmon"
"22255","ATP8B4","red"
"22256","SUCLG2","black"
"22257","AC008758.5","lightyellow"
"22258","JRKL","yellow"
"22259","ZNF766","green"
"22260","MKNK1-AS1","greenyellow"
"22261","DENND1A","magenta"
"22262","TRIP12","turquoise"
"22263","RASEF","yellow"
"22264","AC011591.1","darkgreen"
"22265","SLC25A26","brown"
"22266","ZNF573","brown"
"22267","AL357127.1","salmon"
"22268","TLDC1","black"
"22269","NEXMIF","turquoise"
"22270","CTNNBL1","turquoise"
"22271","CHD9","brown"
"22272","CSNK1G3","lightcyan"
"22273","PRICKLE2","lightcyan"
"22274","C2orf76","red"
"22275","PCNX1","brown"
"22276","SRGAP2B","magenta"
"22277","RUNDC3B","blue"
"22278","AC018629.1","green"
"22279","MCMBP","green"
"22280","BTRC","magenta"
"22281","THSD7A","blue"
"22282","RNLS","lightcyan"
"22283","ZNF235","turquoise"
"22284","SYNE2","magenta"
"22285","DET1","red"
"22286","UBAC2","turquoise"
"22287","SGCD","darkgreen"
"22288","HELLS","purple"
"22289","ATP9B","blue"
"22290","MRPS22","blue"
"22291","DMXL1","darkgreen"
"22292","MSC-AS1","orange"
"22293","RHOF","purple"
"22294","AC025741.1","blue"
"22295","FOXJ3","turquoise"
"22296","ATE1","turquoise"
"22297","SKA3","salmon"
"22298","PDE7B","magenta"
"22299","DNAJC1","turquoise"
"22300","PDE4D","lightcyan"
"22301","ABRAXAS1","blue"
"22302","AL591163.1","royalblue"
"22303","KIAA0355","brown"
"22304","KCNK13","darkturquoise"
"22305","ENTPD3-AS1","lightyellow"
"22306","FTO","magenta"
"22307","LINC01013","salmon"
"22308","TTC17","tan"
"22309","AC138207.8","yellow"
"22310","IL1RAPL2","blue"
"22311","ATAD1","green"
"22312","SLC12A6","yellow"
"22313","POLK","orange"
"22314","PIKFYVE","green"
"22315","LINC01301","orange"
"22316","CTDSPL2","brown"
"22317","AFF2","salmon"
"22318","SLC30A6","red"
"22319","AK8","greenyellow"
"22320","STX8","magenta"
"22321","ZNF254","magenta"
"22322","ALOX12P1","greenyellow"
"22323","C2CD6","yellow"
"22324","SP4","red"
"22325","ZMYM4","black"
"22326","CBFA2T2","red"
"22327","AC122694.1","blue"
"22328","KIF2A","turquoise"
"22329","HDAC8","turquoise"
"22330","THBS4","pink"
"22331","MAPKAP1","magenta"
"22332","MYH15","black"
"22333","AL513314.2","green"
"22334","AC104109.3","purple"
"22335","ERI2","yellow"
"22336","FRY","brown"
"22337","SUMF1","lightyellow"
"22338","MLLT3","lightcyan"
"22339","AL592043.1","blue"
"22340","RAPGEF6","midnightblue"
"22341","ALG9","blue"
"22342","ZNF433-AS1","blue"
"22343","TBC1D22A","magenta"
"22344","RFC3","lightyellow"
"22345","LRRC49","yellow"
"22346","NFATC2","red"
"22347","KIAA1468","yellow"
"22348","BEND3","purple"
"22349","MCC","black"
"22350","SCMH1","brown"
"22351","NOL4","blue"
"22352","LINC01375","darkturquoise"
"22353","AL020995.1","purple"
"22354","PHF20","red"
"22355","AC007000.3","greenyellow"
"22356","DCAF1","turquoise"
"22357","TECTA","pink"
"22358","TMCO4","yellow"
"22359","AL139021.2","purple"
"22360","CEP83","yellow"
"22361","CLOCK","brown"
"22362","MTA3","red"
"22363","DENND1B","yellow"
"22364","AGGF1","greenyellow"
"22365","ARHGAP6","greenyellow"
"22366","RASAL2","blue"
"22367","TTC21B","turquoise"
"22368","CHM","brown"
"22369","MARCOL","magenta"
"22370","RPP30","turquoise"
"22371","SLC30A7","midnightblue"
"22372","RPTOR","red"
"22373","ADRA1B","blue"
"22374","PFDN1","turquoise"
"22375","C2","red"
"22376","ANO1-AS2","blue"
"22377","DENND4A","green"
"22378","GNA12","magenta"
"22379","Z97206.2","darkred"
"22380","AL049875.1","lightcyan"
"22381","KDM2B","red"
"22382","SEC1P","orange"
"22383","LARP4B","turquoise"
"22384","EPB41L4A","darkred"
"22385","AC012435.1","magenta"
"22386","DENND4C","brown"
"22387","AC004801.7","royalblue"
"22388","ARPC3","purple"
"22389","CCDC32","blue"
"22390","PHF20L1","blue"
"22391","MNAT1","blue"
"22392","AC008543.1","cyan"
"22393","UBAP2","magenta"
"22394","XRCC2","black"
"22395","AL355834.1","purple"
"22396","PDIA5","blue"
"22397","NMT2","purple"
"22398","MSANTD3-TMEFF1","turquoise"
"22399","PDGFC","magenta"
"22400","CCDC149","red"
"22401","AC124947.1","green"
"22402","SASS6","magenta"
"22403","KIF20B","yellow"
"22404","ZFP64","green"
"22405","XPO4","pink"
"22406","PSTPIP2","grey60"
"22407","ZNF345","blue"
"22408","ATXN7L1","magenta"
"22409","SCGB3A2","royalblue"
"22410","FER","lightcyan"
"22411","TRPM7","tan"
"22412","RYK","blue"
"22413","TEX9","yellow"
"22414","JAZF1","lightcyan"
"22415","SUZ12","turquoise"
"22416","LDAH","greenyellow"
"22417","RALGAPB","turquoise"
"22418","ZFYVE26","turquoise"
"22419","C20orf196","magenta"
"22420","SDK1","orange"
"22421","TANK","brown"
"22422","AC144450.1","royalblue"
"22423","RAPH1","brown"
"22424","NVL","greenyellow"
"22425","PKN2","black"
"22426","AL033504.1","blue"
"22427","JAKMIP2","lightcyan"
"22428","AL157935.2","purple"
"22429","NBAS","brown"
"22430","AC010273.1","blue"
"22431","EVC2","purple"
"22432","PRPF18","turquoise"
"22433","Z95331.1","purple"
"22434","ATG10","lightyellow"
"22435","OLA1P3","royalblue"
"22436","PIGU","greenyellow"
"22437","VTI1A","magenta"
"22438","ZNF423","magenta"
"22439","SCFD1","magenta"
"22440","CCDC36","purple"
"22441","RPS6KB1","brown"
"22442","AC092471.2","magenta"
"22443","CSPP1","yellow"
"22444","POC1A","blue"
"22445","EPM2A","turquoise"
"22446","TAF3","magenta"
"22447","CNTN4","blue"
"22448","TSPAN18","orange"
"22449","ANKRD20A3","lightcyan"
"22450","TDRD3","green"
"22451","NUDCD1","blue"
"22452","LIN9","blue"
"22453","KIAA1211","darkturquoise"
"22454","PTRH1","purple"
"22455","UBR1","brown"
"22456","IPPK","grey60"
"22457","R3HCC1L","brown"
"22458","OR6J1","green"
"22459","ERI1","yellow"
"22460","AC007388.1","lightcyan"
"22461","AC009159.4","royalblue"
"22462","PIGK","blue"
"22463","ZNF341","blue"
"22464","DHX57","yellow"
"22465","MID1","cyan"
"22466","SZRD1","magenta"
"22467","ATF6","turquoise"
"22468","AL450426.1","salmon"
"22469","DNASE1","magenta"
"22470","ROR1","lightcyan"
"22471","HEATR5A","green"
"22472","STAG1","magenta"
"22473","COL19A1","blue"
"22474","NHS","blue"
"22475","AL590065.1","royalblue"
"22476","MFAP3","pink"
"22477","AC008074.1","grey60"
"22478","RAP1A","magenta"
"22479","FILIP1","cyan"
"22480","SENP1","midnightblue"
"22481","TLK2","turquoise"
"22482","ATP13A5","purple"
"22483","NXPE1","magenta"
"22484","LRRC9","yellow"
"22485","EDC3","red"
"22486","MAP4K3","brown"
"22487","ZNF280C","green"
"22488","LRRC4C","lightcyan"
"22489","XPR1","turquoise"
"22490","ST5","green"
"22491","SOX6","blue"
"22492","GLI2","magenta"
"22493","ADGRG2","magenta"
"22494","THAP8","magenta"
"22495","KLHL7","turquoise"
"22496","PIN4","blue"
"22497","UVRAG","turquoise"
"22498","FAM19A4","blue"
"22499","SPEF2","yellow"
"22500","DERA","yellow"
"22501","AC002383.1","lightyellow"
"22502","NXPH2","blue"
"22503","HELZ","brown"
"22504","PEX7","magenta"
"22505","PPP2R5E","turquoise"
"22506","HECW2","darkgreen"
"22507","AC092546.1","salmon"
"22508","MTMR3","magenta"
"22509","NCOA2","green"
"22510","FBXL17","lightcyan"
"22511","ATP11C","yellow"
"22512","ERC2","blue"
"22513","AR","green"
"22514","AC007785.1","greenyellow"
"22515","LINC01473","lightyellow"
"22516","SLC41A2","blue"
"22517","TRAPPC8","brown"
"22518","DPPA4","yellow"
"22519","GSK3B","turquoise"
"22520","U91319.1","blue"
"22521","POT1-AS1","darkturquoise"
"22522","PPP2R3A","darkgreen"
"22523","SGO2","red"
"22524","HIRA","green"
"22525","MIPOL1","blue"
"22526","MGA","turquoise"
"22527","ZNF490","green"
"22528","CCDC85C","magenta"
"22529","HEATR5B","green"
"22530","RNF138","cyan"
"22531","CCDC91","lightcyan"
"22532","AC104843.1","green"
"22533","AC092378.1","greenyellow"
"22534","ZFAT","magenta"
"22535","OR10A3","royalblue"
"22536","ANKRD20A1","orange"
"22537","NAA35","turquoise"
"22538","GGNBP1","orange"
"22539","AGBL4","blue"
"22540","EPHB1","blue"
"22541","IWS1","purple"
"22542","INO80","darkgrey"
"22543","COP1","magenta"
"22544","RPH3AL","blue"
"22545","AGO3","turquoise"
"22546","AC023355.1","green"
"22547","RNF4","turquoise"
"22548","SLC17A8","yellow"
"22549","ANKAR","brown"
"22550","LMBR1","turquoise"
"22551","HYDIN2","blue"
"22552","JARID2","magenta"
"22553","RPP38","purple"
"22554","AC007285.1","pink"
"22555","ZNF420","greenyellow"
"22556","TAF4B","blue"
"22557","NBPF20","brown"
"22558","AFAP1","magenta"
"22559","AL158212.1","darkred"
"22560","AC096564.1","magenta"
"22561","OR5A1","royalblue"
"22562","WDR12","turquoise"
"22563","LINC02419","lightcyan"
"22564","C2orf42","greenyellow"
"22565","DAB1","lightcyan"
"22566","CUL2","turquoise"
"22567","NBEAL1","magenta"
"22568","COMMD10","magenta"
"22569","PHC2","magenta"
"22570","GULOP","lightyellow"
"22571","FARS2","magenta"
"22572","METTL24","blue"
"22573","CDK13","turquoise"
"22574","AC079447.1","magenta"
"22575","RAD54L2","turquoise"
"22576","CDK8","lightcyan"
"22577","POT1","green"
"22578","RUNX2","red"
"22579","GUSBP11","blue"
